Number,Name,Run,Speed,Splits,Orig_Split_1_Time,Orig_Split_2_Time,Orig_Split_3_Time,Orig_Split_4_Time,Orig_Split_5_Time,Clean_Split_1_Time,Clean_Split_2_Time,Clean_Split_3_Time,Clean_Split_4_Time,Clean_Split_5_Time,Sector_Times,Sector_1_Time,Sector_2_Time,Sector_3_Time,Sector_4_Time,Sector_5_Time,Split_1_Rank,Split_2_Rank,Split_3_Rank,Split_4_Rank,Split_5_Rank,Sector_1_Rank,Sector_2_Rank,Sector_3_Rank,Sector_4_Rank,Sector_5_Rank,Speed_Rank,Cumulative_from_Split_1_Time,Cumulative_from_Split_2_Time,Cumulative_from_Split_3_Time,Cumulative_from_Split_4_Time,Cumulative_from_Split_1_Rank,Cumulative_from_Split_2_Rank,Cumulative_from_Split_3_Rank,Cumulative_from_Split_4_Rank
78,MENOYO BUSQUETS Pau *,2,43.062,"['0:50.044', '12:13.385', '12:51.833', '13:25.595', '13:52.100', '13:25.046', '13:25.046', '13:25.046', '13:25.046']",0:50.044,12:13.385,12:51.833,13:25.595,13:52.100,50.044,733.385,771.833,805.595,832.1,"[50.044, 683.341, 38.44799999999998, 33.76200000000006, 26.504999999999995, -27.053999999999974, 0.0, 0.0, 0.0]",50.044,683.341,38.44799999999998,33.76200000000006,26.504999999999995,130,321,265,260,253,130,324,116,226,165,152,782.056,98.71500000000003,60.26700000000005,26.504999999999995,256,125,191,165
78,MENOYO BUSQUETS Pau *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
130,EDMONDSON Jamie,1,41.026,"['0:49.123', '11:23.171', '12:01.757', '13:16.308', '13:42.000']",0:49.123,11:23.171,12:01.757,13:16.308,13:42.000,49.123,683.171,721.757,796.308,822.0,"[49.123, 634.048, 38.5859999999999, 74.55100000000004, 25.692000000000007]",49.123,634.048,38.5859999999999,74.55100000000004,25.692000000000007,61,315,252,258,251,61,318,122,316,89,280,772.877,138.82899999999995,100.24300000000005,25.692000000000007,254,207,300,89
130,EDMONDSON Jamie,2,43.584,"['0:48.860', '15:01.642', '28:26.446', '28:59.699', '29:26.511', '13:42.000', '13:42.000', '13:42.000', '13:42.000']",0:48.860,15:01.642,28:26.446,28:59.699,29:26.511,48.86,901.642,1706.446,1739.699,1766.511,"[48.86, 852.782, 804.8039999999999, 33.253000000000156, 26.811999999999898, -944.511, 0.0, 0.0, 0.0]",48.86,852.782,804.8039999999999,33.253000000000156,26.811999999999898,50,326,326,325,314,50,329,313,177,196,110,1717.651,864.8689999999999,60.065000000000055,26.811999999999898,316,298,185,196
130,EDMONDSON Jamie,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
45,ROGGE Antoine *,1,30.638,"['0:51.131', '5:40.805', '25:15.621', '26:12.708', '27:01.782']",0:51.131,5:40.805,25:15.621,26:12.708,27:01.782,51.131,340.805,1515.621,1572.708,1621.782,"[51.131, 289.674, 1174.816, 57.08699999999999, 49.07399999999984]",51.131,289.674,1174.816,57.08699999999999,49.07399999999984,197,232,320,319,311,197,237,330,307,316,325,1570.6509999999998,1280.9769999999999,106.16099999999983,49.07399999999984,311,317,304,316
45,ROGGE Antoine *,2,32.802,"['0:50.963', '8:18.646', '11:49.014', '13:09.604', '14:00.277']",0:50.963,8:18.646,11:49.014,13:09.604,14:00.277,50.963,498.646,709.014,789.604,840.277,"[50.963, 447.683, 210.368, 80.59000000000003, 50.673]",50.963,447.683,210.368,80.59000000000003,50.673,187,282,249,256,254,187,288,258,318,318,321,789.3140000000001,341.63100000000003,131.26300000000003,50.673,257,255,307,318
45,ROGGE Antoine *,3,43.876,"['0:49.850', '2:51.048', '22:15.882', '22:48.798', '23:12.979', '14:00.277', '14:00.277', '14:00.277', '14:00.277']",0:49.850,2:51.048,22:15.882,22:48.798,23:12.979,49.85,171.048,1335.882,1368.798,1392.979,"[49.85, 121.19800000000001, 1164.834, 32.91599999999994, 24.18100000000004, -552.702, 0.0, 0.0, 0.0]",49.85,121.19800000000001,1164.834,32.91599999999994,24.18100000000004,112,70,314,314,305,112,83,329,147,26,87,1343.1290000000001,1221.931,57.09699999999998,24.18100000000004,305,314,42,26
139,JONES Jono,1,40.979,"['0:53.177', '9:34.484', '13:16.522', '13:51.349', '14:18.024', '14:18.024', '14:18.024', '14:18.024', '14:18.024']",0:53.177,9:34.484,13:16.522,13:51.349,14:18.024,53.177,574.484,796.522,831.349,858.024,"[53.177, 521.307, 222.038, 34.827, 26.674999999999955, 0.0, 0.0, 0.0, 0.0]",53.177,521.307,222.038,34.827,26.674999999999955,275,300,266,263,255,275,301,265,274,182,283,804.847,283.53999999999996,61.50199999999995,26.674999999999955,258,245,226,182
139,JONES Jono,2,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
139,JONES Jono,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
117,MASTERS Edward,1,43.269,"['0:51.494', '7:44.682', '13:18.931', '13:52.861', '14:19.034', '14:19.034', '14:19.034', '14:19.034', '14:19.034']",0:51.494,7:44.682,13:18.931,13:52.861,14:19.034,51.494,464.682,798.931,832.861,859.034,"[51.494, 413.188, 334.249, 33.92999999999995, 26.173000000000002, 0.0, 0.0, 0.0, 0.0]",51.494,413.188,334.249,33.92999999999995,26.173000000000002,223,277,267,264,256,223,282,278,239,134,138,807.54,394.352,60.10299999999995,26.173000000000002,259,264,187,134
117,MASTERS Edward,2,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
117,MASTERS Edward,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
91,POPE William *,1,43.295,"['4:31.195', '15:21.358', '15:54.448', '16:20.723', '16:20.723', '16:20.723', '16:20.723', '16:20.723']",4:31.195,15:21.358,15:54.448,16:20.723,16:20.723,271.195,921.358,954.448,980.723,980.723,"[271.195, 650.163, 33.09000000000003, 26.274999999999977, 0.0, 0.0, 0.0, 0.0]",271.195,650.163,33.09000000000003,26.274999999999977,0.0,339,327,281,280,272,339,322,13,14,9,135,709.528,59.36500000000001,26.274999999999977,0.0,244,14,16,9
91,POPE William *,2,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
91,POPE William *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
137,GENTLE Jobe *,1,42.155,"['0:54.293', '7:14.761', '20:22.416', '20:57.344', '21:24.657', '0:51.731', '21:24.657', '21:24.657', '21:24.657', '21:24.657']",0:54.293,7:14.761,20:22.416,20:57.344,21:24.657,54.293,434.761,1222.416,1257.344,1284.657,"[54.293, 380.468, 787.655, 34.92800000000011, 27.312999999999874, -1232.926, 1232.926, 0.0, 0.0, 0.0]",54.293,380.468,787.655,34.92800000000011,27.312999999999874,290,268,308,306,297,290,274,311,278,222,239,1230.364,849.896,62.240999999999985,27.312999999999874,297,296,240,222
137,GENTLE Jobe *,2,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
137,GENTLE Jobe *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
40,PIERCY Jack *,1,42.032,"['0:53.471', '5:32.987', '20:55.897', '21:29.241', '21:55.824', '7:49.284', '18:34.765', '21:55.824', '21:55.824', '21:55.824', '21:55.824']",0:53.471,5:32.987,20:55.897,21:29.241,21:55.824,53.471,332.987,1255.897,1289.241,1315.824,"[53.471, 279.516, 922.9099999999999, 33.34400000000005, 26.583000000000084, -846.5400000000001, 645.4810000000001, 201.05899999999997, 0.0, 0.0, 0.0]",53.471,279.516,922.9099999999999,33.34400000000005,26.583000000000084,282,226,310,309,300,282,229,321,188,171,248,1262.353,982.837,59.927000000000135,26.583000000000084,300,307,179,171
40,PIERCY Jack *,2,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
40,PIERCY Jack *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
55,SHERLOCK Seth *,1,28.005,"['0:49.827', '24:00.940', '27:34.593', '27:34.593', '27:34.593', '27:34.593', '27:34.593', '0:51.537', '35:10.527']",0:49.827,24:00.940,27:34.593,27:34.593,27:34.593,49.827,1440.94,1654.593,1654.593,1654.593,"[49.827, 1391.113, 213.65300000000002, 0.0, 0.0, 0.0, 0.0, -1603.056, 2058.9900000000002]",49.827,1391.113,213.65300000000002,0.0,0.0,111,335,324,322,313,111,335,259,2,9,329,1604.766,213.65300000000002,0.0,0.0,313,226,10,9
55,SHERLOCK Seth *,2,43.347,"['0:50.372', '3:41.294', '4:18.146', '4:50.916', '2:48.286']",0:50.372,3:41.294,4:18.146,4:50.916,2:48.286,50.372,221.29399999999998,258.146,290.916,168.286,"[50.372, 170.92199999999997, 36.85200000000003, 32.76999999999998, -122.63]",50.372,170.92199999999997,36.85200000000003,32.76999999999998,-122.63,154,141,118,117,2,154,146,51,127,8,128,117.914,-53.00799999999998,-89.86000000000001,-122.63,8,9,9,8
55,SHERLOCK Seth *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
